MissionName,Url,AddTime,Statu
测试01,https://www.worldscientific.com/worldscibooks/10.1142/3249,2019-01-16 16:56:05,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/p953,2019-01-16 16:56:05,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/p641,2019-01-16 16:56:06,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/8572,2019-01-16 16:56:09,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/2690,2019-01-16 16:56:10,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10360,2019-01-16 16:56:12,success
测试01,https://www.worldscientific.com/action/showPublications?startPage=1&pageSize=20,2019-01-16 16:56:13,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/e060,2019-01-16 16:56:15,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/7371,2019-01-16 16:56:16,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10200,2019-01-16 16:56:18,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10188,2019-01-16 16:56:19,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9008,2019-01-16 16:56:21,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/8422,2019-01-16 16:56:22,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10451,2019-01-16 16:56:24,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/11307,2019-01-16 16:56:25,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g081,2019-01-16 16:56:26,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/11083,2019-01-16 16:56:26,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/3249,2019-01-16 16:56:28,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9829,2019-01-16 16:56:29,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/e058,2019-01-16 16:56:31,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9441,2019-01-16 16:56:32,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/5601,2019-01-16 16:56:33,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9501,2019-01-16 16:56:34,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-01-16 16:56:35,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10617,2019-01-16 16:56:38,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10622,2019-01-16 16:56:38,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10244,2019-01-16 16:56:42,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10188,2019-01-16 16:56:42,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10219,2019-01-16 16:56:44,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/8422,2019-01-16 16:56:45,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10246,2019-01-16 16:56:47,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10451,2019-01-16 16:56:47,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g081,2019-01-16 16:56:49,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10231,2019-01-16 16:56:50,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10245,2019-01-16 16:56:52,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9829,2019-01-16 16:56:53,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/e058,2019-01-16 16:56:54,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9441,2019-01-16 16:56:56,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/5601,2019-01-16 16:56:57,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9501,2019-01-16 16:56:58,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-01-16 16:57:00,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9557,2019-01-16 16:57:01,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10622,2019-01-16 16:57:03,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10617,2019-01-16 16:57:03,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10244,2019-01-16 16:57:05,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10219,2019-01-16 16:57:08,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9556,2019-01-16 16:57:08,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10246,2019-01-16 16:57:09,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9814,2019-01-16 16:57:11,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9087,2019-01-16 16:57:11,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10231,2019-01-16 16:57:13,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10245,2019-01-16 16:57:14,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10004,2019-01-16 16:57:16,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9822,2019-01-16 16:57:18,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g299,2019-01-16 16:57:19,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/z003,2019-01-16 16:57:21,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g220,2019-01-16 16:57:22,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/6178,2019-01-16 16:57:23,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/6364,2019-01-16 16:57:24,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/4860,2019-01-16 16:57:26,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9477,2019-01-16 16:57:28,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9579,2019-01-16 16:57:30,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9688,2019-01-16 16:57:31,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9556,2019-01-16 16:57:33,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9373,2019-01-16 16:57:35,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9814,2019-01-16 16:57:36,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9087,2019-01-16 16:57:37,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10065,2019-01-16 16:57:38,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9584,2019-01-16 16:57:41,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10004,2019-01-16 16:57:41,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9822,2019-01-16 16:57:43,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g299,2019-01-16 16:57:44,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/g220,2019-01-16 16:57:45,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9729,2019-01-16 16:57:47,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/10057,2019-01-16 16:57:48,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9249,2019-01-16 16:57:49,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/4860,2019-01-16 16:57:49,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9477,2019-01-16 16:57:50,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9579,2019-01-16 16:57:52,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9703,2019-01-16 16:57:52,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9688,2019-01-16 16:57:53,failure
测试01,https://www.worldscientific.com/worldscibooks/10.1142/9373,2019-01-16 16:57:54,success
测试01,https://www.worldscientific.com/action/showPublications?startPage=2&pageSize=20,2019-01-16 16:57:56,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/11111,2019-01-16 16:57:59,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/3977,2019-01-16 16:58:00,success
测试01,https://www.worldscientific.com/worldscibooks/10.1142/8335,2019-01-16 16:58:01,success
